LotteryBoxTID	LotteryBoxName	PotItemTID	PotItemName	MinStack	MaxStack	Rate
4887	Knight's Gift	1926	Celestial Scythe	1	1	25
4887	Knight's Gift	2223	Cryland Bardiche	1	1	25
4887	Knight's Gift	1929	Dark Scythe	1	1	25
4887	Knight's Gift	2226	Spiritfallen Voulge	1	1	25
4887	Knight's Gift	1932	Throat Slasher	1	1	25
4887	Knight's Gift	3250	Wargrave Halberd	1	1	25
4887	Knight's Gift	3253	Coresweeper Bardiche	1	1	25
4887	Knight's Gift	3256	Agonyheart Scythe	1	1	25
4887	Knight's Gift	3259	Hexforce Halberd	1	1	25
4887	Knight's Gift	5235	Arcane Raid's Halberd	1	1	25
4887	Knight's Gift	464	Attack Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	468	Attack Accuracy Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	589	Cold Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	592	Thunder Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	595	Deadly Poison Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	599	Shield Resistance Prayer Stone Lv 3	1	5	10
4887	Knight's Gift	470	Blocking Accuracy Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	472	Defense Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	475	Life Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	481	Mana Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	601	Stamina Buff Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	841	Spirit Uplift Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	1170	Physical Resistance Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	1173	Skill Block Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	604	Curse Removal Prayer Stone Lv 3	1	5	10
4887	Knight's Gift	607	Skill Awakening Prayer Stone Lv 3	1	5	10
4887	Knight's Gift	610	Conversion Prayer Stone Lv 3	1	5	10
4887	Knight's Gift	614	Mana Replenishment Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	617	Life Recovery Prayer Stone<Lv3>	1	5	10
4887	Knight's Gift	1125	Small Healing Potion	50	99	20
4887	Knight's Gift	1126	Medium Healing Potion	50	99	20
4887	Knight's Gift	1127	Large Healing Potion	50	99	20
4887	Knight's Gift	202	Wind Elemental Stone	1	10	30
4887	Knight's Gift	244	Breath Elemental Stone	1	10	20
4887	Knight's Gift	245	Gale Elemental Stone	1	10	10
4887	Knight's Gift	246	Tornado Elemental Stone	1	10	5
4887	Knight's Gift	200	Earth Elemental Stone	1	10	30
4887	Knight's Gift	252	Dust Elemental Stone	1	10	20
4887	Knight's Gift	253	Soil Elemental Stone	1	10	10
4887	Knight's Gift	254	Tremor Elemental Stone	1	10	5
4887	Knight's Gift	204	Magic Elemental Stone	1	10	30
4887	Knight's Gift	256	Spirit Elemental Stone	1	10	20
4887	Knight's Gift	257	Meditation Elemental Stone	1	10	10
4887	Knight's Gift	258	Transcendence Elemental Stone	1	10	5
4887	Knight's Gift	201	Water Elemental Stone	1	10	30
4887	Knight's Gift	260	River Elemental Stone	1	10	20
4887	Knight's Gift	261	Fog Elemental Stone	1	10	10
4887	Knight's Gift	262	Waterfall Elemental Stone	1	10	5
4887	Knight's Gift	203	Fire Elemental Stone	1	10	30
4887	Knight's Gift	264	Embers Elemental Stone	1	10	20
4887	Knight's Gift	265	Blaze Elemental Stone	1	10	10
4887	Knight's Gift	266	Inferno Elemental Stone	1	10	5
4887	Knight's Gift	4772	Small Elemental Potion	50	99	10
4887	Knight's Gift	4773	Medium Elemental Potion	50	99	10
4887	Knight's Gift	4774	Large Elemental Potion	50	99	10
4887	Knight's Gift	4778	Nekros net Potion	1	10	10
4887	Knight's Gift	4779	Ruin Warrior Potion	1	10	10
4887	Knight's Gift	4780	Lequimes Potion	1	10	10
4887	Knight's Gift	4781	Lich Potion	1	10	10
4887	Knight's Gift	4782	Bound Potion	1	10	10
4887	Knight's Gift	4783	Voltex Potion	1	10	10
4887	Knight's Gift	4784	Blant Potion	1	10	10
4887	Knight's Gift	4785	Eyeball Potion	1	10	10
4887	Knight's Gift	4786	Ogre Potion	1	10	10
4887	Knight's Gift	4787	Succubus Potion	1	10	10
4887	Knight's Gift	4788	Torge Potion	1	10	10
4887	Knight's Gift	4789	Erinies Potion	1	10	10
4887	Knight's Gift	4790	Euriale Potion	1	10	10
4887	Knight's Gift	4791	Zebus Potion	1	10	10
4887	Knight's Gift	4792	Centaur Potion	1	10	10
4887	Knight's Gift	4793	Cube Potion	1	10	10
4887	Knight's Gift	4794	Creptil Potion	1	10	10
4887	Knight's Gift	4795	Freezy Bondman Potion	1	10	10
4887	Knight's Gift	4796	Hart Rider Potion	1	10	10
4887	Knight's Gift	4797	Hawkarrow Potion	1	10	10
4887	Knight's Gift	486	Reinforcement Potion	10	20	100
4895	Pet Box	13283	Revin <Rank 5>	1	1	2500
4895	Pet Box	40078	Kozzuro-Rank 5-	1	1	2500
4895	Pet Box	40068	Dragoon-Rank 5-	1	1	2500
4895	Pet Box	13284	Revin <Rank 6>	1	1	2000
4895	Pet Box	40079	Kozzuro-Rank 6-	1	1	2000
4895	Pet Box	40069	Dragoon-Rank 6-	1	1	2000
4895	Pet Box	13285	Revin <Rank 7>	1	1	750
4895	Pet Box	40080	Kozzuro-Rank 7-	1	1	750
4895	Pet Box	40070	Dragoon-Rank 7-	1	1	750
4895	Pet Box	13286	Revin <Rank 8>	1	1	500
4895	Pet Box	40081	Kozzuro-Rank 8-	1	1	500
4895	Pet Box	40071	Dragoon-Rank 8-	1	1	500
4895	Pet Box	13287	Revin <Rank 9>	1	1	100
4895	Pet Box	40082	Kozzuro-Rank 9-	1	1	100
4895	Pet Box	40072	Dragoon-Rank 9-	1	1	100
4895	Pet Box	13288	Revin <Rank 10>	1	1	40
4895	Pet Box	40083	Kozzuro-Rank 10-	1	1	40
4895	Pet Box	40073	Dragoon-Rank 10-	1	1	40
4896	Archer's Gift	46	Risevision Suit	1	1	25
4896	Archer's Gift	49	Risevision Armpads	1	1	25
4896	Archer's Gift	50	Risevision Leggings	1	1	25
4896	Archer's Gift	51	Risevision Boots	1	1	25
4896	Archer's Gift	58	Hunter Jacket	1	1	25
4896	Archer's Gift	61	Hunter Armpads	1	1	25
4896	Archer's Gift	62	Hunter Leggings	1	1	25
4896	Archer's Gift	63	Hunter Boots	1	1	25
4896	Archer's Gift	2090	Crossfate Armor	1	1	25
4896	Archer's Gift	2092	Crossfate Armpads	1	1	25
4896	Archer's Gift	2093	Crossfate Leggings	1	1	25
4896	Archer's Gift	2094	Crossfate Boots	1	1	25
4896	Archer's Gift	2299	Rallytarget Cap	1	1	25
4896	Archer's Gift	2300	Rallytarget Armor	1	1	25
4896	Archer's Gift	2302	Rallytarget Armpads	1	1	25
4896	Archer's Gift	2303	Rallytarget Leggings	1	1	25
4896	Archer's Gift	2304	Rallytarget Boots	1	1	25
4896	Archer's Gift	2305	Lighteye Cap	1	1	25
4896	Archer's Gift	2306	Lighteye Armor	1	1	25
4896	Archer's Gift	2308	Lighteye Armpads	1	1	25
4896	Archer's Gift	2309	Lighteye Leggings	1	1	25
4896	Archer's Gift	2310	Lighteye Boots	1	1	25
4896	Archer's Gift	2311	Jumplane Cap	1	1	25
4896	Archer's Gift	2312	Jumplane Armor	1	1	25
4896	Archer's Gift	2314	Jumplane Armpads	1	1	25
4896	Archer's Gift	2315	Jumplane Leggings	1	1	25
4896	Archer's Gift	2316	Jumplane Boots	1	1	25
4896	Archer's Gift	2317	Lifecircle Cap	1	1	25
4896	Archer's Gift	2318	Lifecircle Armor	1	1	25
4896	Archer's Gift	2320	Lifecircle Armpads	1	1	25
4896	Archer's Gift	2321	Lifecircle Leggings	1	1	25
4896	Archer's Gift	2322	Lifecircle Boots	1	1	25
4896	Archer's Gift	3076	Phantom Eye Cap	1	1	25
4896	Archer's Gift	3075	Phantom Eye Armor	1	1	25
4896	Archer's Gift	3077	Phantom Eye Armpads	1	1	25
4896	Archer's Gift	3078	Phantom Eye Leggings	1	1	25
4896	Archer's Gift	3079	Phantom Eye Boots	1	1	25
4896	Archer's Gift	3091	Greenarcher Cap	1	1	25
4896	Archer's Gift	3090	Greenarcher Armor	1	1	25
4896	Archer's Gift	3092	Greenarcher Armpads	1	1	25
4896	Archer's Gift	3093	Greenarcher Leggings	1	1	25
4896	Archer's Gift	3094	Greenarcher Boots	1	1	25
4896	Archer's Gift	5121	Windfang Cap	1	1	25
4896	Archer's Gift	5122	Windfang Armor	1	1	25
4896	Archer's Gift	5123	Windfang Armpads	1	1	25
4896	Archer's Gift	5124	Windfang Leggings	1	1	25
4896	Archer's Gift	5125	Windfang Boots	1	1	25
4896	Archer's Gift	2157	Wingsnatcher Armor	1	1	15
4896	Archer's Gift	2159	Wingsnatcher Armpads	1	1	15
4896	Archer's Gift	2160	Wingsnatcher Leggings	1	1	15
4896	Archer's Gift	2161	Wingsnatcher Boots	1	1	15
4896	Archer's Gift	2163	Light Dominion Armor	1	1	15
4896	Archer's Gift	2164	Light Dominion Armpads	1	1	15
4896	Archer's Gift	2166	Light Dominion Tassets	1	1	15
4896	Archer's Gift	2167	Light Dominion Boots	1	1	15
4896	Archer's Gift	2275	Chronochaser Cap	1	1	15
4896	Archer's Gift	2276	Chronochaser Armor	1	1	15
4896	Archer's Gift	2278	Chronochaser Armpads	1	1	15
4896	Archer's Gift	2279	Chronochaser Tassets	1	1	15
4896	Archer's Gift	2280	Chronochaser Boots	1	1	15
4896	Archer's Gift	2281	Breathseize Cap	1	1	15
4896	Archer's Gift	2282	Breathseize Armor	1	1	15
4896	Archer's Gift	2284	Breathseize Armpads	1	1	15
4896	Archer's Gift	2285	Breathseize Tassets	1	1	15
4896	Archer's Gift	2286	Breathseize Boots	1	1	15
4896	Archer's Gift	2287	Mountain King Cap	1	1	15
4896	Archer's Gift	2288	Mountain King Armor	1	1	15
4896	Archer's Gift	2290	Mountain King Armpads	1	1	15
4896	Archer's Gift	2291	Mountain King Tassets	1	1	15
4896	Archer's Gift	2292	Mountain King Boots	1	1	15
4896	Archer's Gift	2293	Lust Rose Cap	1	1	15
4896	Archer's Gift	2294	Lust Rose Armor	1	1	15
4896	Archer's Gift	2296	Lust Rose Armpads	1	1	15
4896	Archer's Gift	2297	Lust Rose Tassets	1	1	15
4896	Archer's Gift	2298	Lust Rose Boots	1	1	15
4896	Archer's Gift	3081	Secretmountain Cap	1	1	15
4896	Archer's Gift	3080	Secretmountain Armor	1	1	15
4896	Archer's Gift	3082	Secretmountain Armpads	1	1	15
4896	Archer's Gift	3083	Secretmountain Leggings	1	1	15
4896	Archer's Gift	3084	Secretmountain Boots	1	1	15
4896	Archer's Gift	3096	Cursetracer Cap	1	1	15
4896	Archer's Gift	3095	Cursetracer Armor	1	1	15
4896	Archer's Gift	3097	Cursetracer Armpads	1	1	15
4896	Archer's Gift	3098	Cursetracer Leggings	1	1	15
4896	Archer's Gift	3099	Cursetracer Boots	1	1	15
4896	Archer's Gift	5126	Eternal Crown's Cap	1	1	15
4896	Archer's Gift	5127	Eternal Crown's Armor	1	1	15
4896	Archer's Gift	5128	Eternal Crown's Armpads	1	1	15
4896	Archer's Gift	5129	Eternal Crown's Leggings	1	1	15
4896	Archer's Gift	5130	Eternal Crown's Boots	1	1	15
4896	Archer's Gift	5506	Forest Emperor Cap	1	1	15
4896	Archer's Gift	5507	Forest Emperor Armour	1	1	15
4896	Archer's Gift	5508	Forest Emperor Arm pad	1	1	15
4896	Archer's Gift	5509	Forest Emperor Leggings	1	1	15
4896	Archer's Gift	5510	Forest Emperor Boot	1	1	15
4896	Archer's Gift	4134	Wingsnatcher Armor	1	1	5
4896	Archer's Gift	4135	Wingsnatcher Armpads	1	1	5
4896	Archer's Gift	4136	Wingsnatcher Leggings	1	1	5
4896	Archer's Gift	4137	Wingsnatcher Boots	1	1	5
4896	Archer's Gift	4138	Light Dominion Armor	1	1	5
4896	Archer's Gift	4139	Light Dominion Armpads	1	1	5
4896	Archer's Gift	4140	Light Dominion Tassets	1	1	5
4896	Archer's Gift	4141	Light Dominion Boots	1	1	5
4896	Archer's Gift	4142	Chronochaser Cap	1	1	5
4896	Archer's Gift	4143	Chronochaser Armor	1	1	5
4896	Archer's Gift	4144	Chronochaser Armpads	1	1	5
4896	Archer's Gift	4145	Chronochaser Tassets	1	1	5
4896	Archer's Gift	4146	Chronochaser Boots	1	1	5
4896	Archer's Gift	4147	Breathseize Cap	1	1	5
4896	Archer's Gift	4148	Breathseize Armor	1	1	5
4896	Archer's Gift	4149	Breathseize Armpads	1	1	5
4896	Archer's Gift	4150	Breathseize Tassets	1	1	5
4896	Archer's Gift	4151	Breathseize Boots	1	1	5
4896	Archer's Gift	4152	Mountain King Cap	1	1	5
4896	Archer's Gift	4153	Mountain King Armor	1	1	5
4896	Archer's Gift	4154	Mountain King Armpads	1	1	5
4896	Archer's Gift	4155	Mountain King Tassets	1	1	5
4896	Archer's Gift	4156	Mountain King Boots	1	1	5
4896	Archer's Gift	4157	Lust Rose Cap	1	1	5
4896	Archer's Gift	4158	Lust Rose Armor	1	1	5
4896	Archer's Gift	4159	Lust Rose Armpads	1	1	5
4896	Archer's Gift	4160	Lust Rose Tassets	1	1	5
4896	Archer's Gift	4161	Lust Rose Boots	1	1	5
4896	Archer's Gift	4163	Secretmountain Cap	1	1	5
4896	Archer's Gift	4162	Secretmountain Armor	1	1	5
4896	Archer's Gift	4164	Secretmountain Armpads	1	1	5
4896	Archer's Gift	4165	Secretmountain Leggings	1	1	5
4896	Archer's Gift	4166	Secretmountain Boots	1	1	5
4896	Archer's Gift	4371	Cursetracer Cap	1	1	5
4896	Archer's Gift	4370	Cursetracer Armor	1	1	5
4896	Archer's Gift	4372	Cursetracer Armpads	1	1	5
4896	Archer's Gift	4373	Cursetracer Leggings	1	1	5
4896	Archer's Gift	4374	Cursetracer Boots	1	1	5
4896	Archer's Gift	5259	Eternal Crown's Cap	1	1	5
4896	Archer's Gift	5260	Eternal Crown's Armor	1	1	5
4896	Archer's Gift	5261	Eternal Crown's Armpads	1	1	5
4896	Archer's Gift	5262	Eternal Crown's Leggings	1	1	5
4896	Archer's Gift	5263	Eternal Crown's Boots	1	1	5
4896	Archer's Gift	5606	Forest Emperor Cap	1	1	5
4896	Archer's Gift	5607	Forest Emperor Armour	1	1	5
4896	Archer's Gift	5608	Forest Emperor Arm pad	1	1	5
4896	Archer's Gift	5609	Forest Emperor Leggings	1	1	5
4896	Archer's Gift	5610	Forest Emperor Boot	1	1	5
4896	Archer's Gift	1933	Nature Bow	1	1	70
4896	Archer's Gift	538	Rampant bow	1	1	70
4896	Archer's Gift	1046	Silver Ray Bow	1	1	70
4896	Archer's Gift	1934	Aurora Bow	1	1	70
4896	Archer's Gift	1936	Angel Bow	1	1	70
4896	Archer's Gift	1938	Elflord Bow	1	1	70
4896	Archer's Gift	3261	Beasttail Bow	1	1	70
4896	Archer's Gift	3264	Redheart Bow	1	1	70
4896	Archer's Gift	3267	Helixhorn Bow	1	1	70
4896	Archer's Gift	3270	Scarletclaw Bow	1	1	70
4896	Archer's Gift	5237	Arrowbreath Bow	1	1	70
4896	Archer's Gift	4041	Spectrum Bow	1	1	15
4896	Archer's Gift	4042	Blue Eve's Bow	1	1	15
4896	Archer's Gift	4043	Burning Bow	1	1	15
4896	Archer's Gift	4044	Arcane Bow	1	1	15
4896	Archer's Gift	4045	Martial Bow	1	1	15
4896	Archer's Gift	4046	Headsweeper Bow	1	1	15
4896	Archer's Gift	4047	Silentdeath Bow	1	1	15
4896	Archer's Gift	4048	Immortalbard Bow	1	1	15
4896	Archer's Gift	4594	Bloodchaser Bow	1	1	15
4896	Archer's Gift	4595	Forest Wanderer's Bow	1	1	15
4896	Archer's Gift	537	Spectrum Bow	1	1	15
4896	Archer's Gift	839	Blue Eve's Bow	1	1	15
4896	Archer's Gift	1935	Burning Bow	1	1	15
4896	Archer's Gift	1937	Arcane Bow	1	1	15
4896	Archer's Gift	1939	Martial Bow	1	1	15
4896	Archer's Gift	3262	Headsweeper Bow	1	1	15
4896	Archer's Gift	3265	Silentdeath Bow	1	1	15
4896	Archer's Gift	3268	Immortalbard Bow	1	1	15
4896	Archer's Gift	3271	Bloodchaser Bow	1	1	15
4896	Archer's Gift	5238	Forest Wanderer's Bow	1	1	15
4896	Archer's Gift	545	Balance Ballista	1	1	50
4896	Archer's Gift	1940	Steel Crossbow	1	1	50
4896	Archer's Gift	1942	Master Crossbow	1	1	50
4896	Archer's Gift	1944	Monarch Crossbow	1	1	50
4896	Archer's Gift	1946	Grand Crossbow	1	1	50
4896	Archer's Gift	1948	Doom Ballista	1	1	50
4896	Archer's Gift	3273	Boltforce Arbalest	1	1	50
4896	Archer's Gift	3276	Signtrace Crossbow	1	1	50
4896	Archer's Gift	3279	Beyondcall Arbalest	1	1	50
4896	Archer's Gift	3282	Slyhand Crossbow	1	1	50
4896	Archer's Gift	5240	Shadowseeker Arbalest	1	1	50
4896	Archer's Gift	4049	Guardian Crossbow	1	1	15
4896	Archer's Gift	4050	Rose Arbalest	1	1	15
4896	Archer's Gift	4051	Lost Horn Crossbow	1	1	15
4896	Archer's Gift	4052	Blaze Ballista	1	1	15
4896	Archer's Gift	4053	Freezing Arbalest	1	1	15
4896	Archer's Gift	4054	Blowname Arbalest	1	1	15
4896	Archer's Gift	4055	Hundredeye Crossbow	1	1	15
4896	Archer's Gift	4056	Gorefist Arbalest	1	1	15
4896	Archer's Gift	4596	Steeltearer Crossbow	1	1	15
4896	Archer's Gift	4597	Enchant Ruin's Arbalest	1	1	15
4896	Archer's Gift	1941	Guardian Crossbow	1	1	25
4896	Archer's Gift	1943	Rose Arbalest	1	1	25
4896	Archer's Gift	2218	Lost Horn Crossbow	1	1	25
4896	Archer's Gift	1947	Blaze Ballista	1	1	25
4896	Archer's Gift	1949	Freezing Arbalest	1	1	25
4896	Archer's Gift	3274	Blowname Arbalest	1	1	25
4896	Archer's Gift	3277	Hundredeye Crossbow	1	1	25
4896	Archer's Gift	3280	Gorefist Arbalest	1	1	25
4896	Archer's Gift	3283	Steeltearer Crossbow	1	1	25
4896	Archer's Gift	5241	Enchant Ruin's Arbalest	1	1	25
4896	Archer's Gift	464	Attack Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	468	Attack Accuracy Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	589	Cold Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	592	Thunder Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	595	Deadly Poison Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	599	Shield Resistance Prayer Stone Lv 3	1	5	10
4896	Archer's Gift	470	Blocking Accuracy Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	472	Defense Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	475	Life Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	481	Mana Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	601	Stamina Buff Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	841	Spirit Uplift Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	1170	Physical Resistance Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	1173	Skill Block Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	604	Curse Removal Prayer Stone Lv 3	1	5	10
4896	Archer's Gift	607	Skill Awakening Prayer Stone Lv 3	1	5	10
4896	Archer's Gift	610	Conversion Prayer Stone Lv 3	1	5	10
4896	Archer's Gift	614	Mana Replenishment Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	617	Life Recovery Prayer Stone<Lv3>	1	5	10
4896	Archer's Gift	1125	Small Healing Potion	50	99	20
4896	Archer's Gift	1126	Medium Healing Potion	50	99	20
4896	Archer's Gift	1127	Large Healing Potion	50	99	20
4896	Archer's Gift	202	Wind Elemental Stone	1	10	30
4896	Archer's Gift	244	Breath Elemental Stone	1	10	20
4896	Archer's Gift	245	Gale Elemental Stone	1	10	10
4896	Archer's Gift	246	Tornado Elemental Stone	1	10	5
4896	Archer's Gift	200	Earth Elemental Stone	1	10	30
4896	Archer's Gift	252	Dust Elemental Stone	1	10	20
4896	Archer's Gift	253	Soil Elemental Stone	1	10	10
4896	Archer's Gift	254	Tremor Elemental Stone	1	10	5
4896	Archer's Gift	204	Magic Elemental Stone	1	10	30
4896	Archer's Gift	256	Spirit Elemental Stone	1	10	20
4896	Archer's Gift	257	Meditation Elemental Stone	1	10	10
4896	Archer's Gift	258	Transcendence Elemental Stone	1	10	5
4896	Archer's Gift	201	Water Elemental Stone	1	10	30
4896	Archer's Gift	260	River Elemental Stone	1	10	20
4896	Archer's Gift	261	Fog Elemental Stone	1	10	10
4896	Archer's Gift	262	Waterfall Elemental Stone	1	10	5
4896	Archer's Gift	203	Fire Elemental Stone	1	10	30
4896	Archer's Gift	264	Embers Elemental Stone	1	10	20
4896	Archer's Gift	265	Blaze Elemental Stone	1	10	10
4896	Archer's Gift	266	Inferno Elemental Stone	1	10	5
4896	Archer's Gift	4772	Small Elemental Potion	50	99	10
4896	Archer's Gift	4773	Medium Elemental Potion	50	99	10
4896	Archer's Gift	4774	Large Elemental Potion	50	99	10
4896	Archer's Gift	4778	Nekros net Potion	1	10	10
4896	Archer's Gift	4779	Ruin Warrior Potion	1	10	10
4896	Archer's Gift	4780	Lequimes Potion	1	10	10
4896	Archer's Gift	4781	Lich Potion	1	10	10
4896	Archer's Gift	4782	Bound Potion	1	10	10
4896	Archer's Gift	4783	Voltex Potion	1	10	10
4896	Archer's Gift	4784	Blant Potion	1	10	10
4896	Archer's Gift	4785	Eyeball Potion	1	10	10
4896	Archer's Gift	4786	Ogre Potion	1	10	10
4896	Archer's Gift	4787	Succubus Potion	1	10	10
4896	Archer's Gift	4788	Torge Potion	1	10	10
4896	Archer's Gift	4789	Erinies Potion	1	10	10
4896	Archer's Gift	4790	Euriale Potion	1	10	10
4896	Archer's Gift	4791	Zebus Potion	1	10	10
4896	Archer's Gift	4792	Centaur Potion	1	10	10
4896	Archer's Gift	4793	Cube Potion	1	10	10
4896	Archer's Gift	4794	Creptil Potion	1	10	10
4896	Archer's Gift	4795	Freezy Bondman Potion	1	10	10
4896	Archer's Gift	4796	Hart Rider Potion	1	10	10
4896	Archer's Gift	4797	Hawkarrow Potion	1	10	10
4896	Archer's Gift	486	Reinforcement Potion	10	20	100
4905	Mage's Gift	7436	Fortune Gate Pass	5	10	1000
4905	Mage's Gift	6267	Event Wing Chest	1	1	500
4905	Mage's Gift	9177	Event Cloak Chest	1	1	500
4905	Mage's Gift	14582	Extra-Large Mana Potion	500	500	2000
4905	Mage's Gift	11613	Brilliant Gaudius Ring	1	1	200
4905	Mage's Gift	11636	Intelligent Gaudius Ring	1	1	200
4905	Mage's Gift	11659	Glorious Gaudius Ring	1	1	200
4905	Mage's Gift	11612	Brilliant Ohkeros Ring	1	1	200
4905	Mage's Gift	11635	Intelligent Ohkeros Ring	1	1	200
4905	Mage's Gift	11658	Glorious Ohkeros Ring	1	1	200
4905	Mage's Gift	11623	Brilliant Luke Necklace	1	1	200
4905	Mage's Gift	11646	Intelligent Luke Necklace	1	1	200
4905	Mage's Gift	11669	Glorious Luke Necklace	1	1	200
4905	Mage's Gift	7394	Large Recovery Potion	999	999	2000
4905	Mage's Gift	11782	Archondrite	10	15	2000
4906	Berserker's Gift	7436	Fortune Gate Pass	20	20	1000
4906	Berserker's Gift	14531	Runes of Ancient Lands	20	20	1750
4906	Berserker's Gift	14541	Dust of Chaotic Frontier	20	20	1750
4906	Berserker's Gift	12592	Fragment of Ashtal	1	1	1250
4906	Berserker's Gift	11016	Scion Prayer Stone	1	1	1250
4906	Berserker's Gift	4802	Gold Coin of the rich	1	1	1000
4906	Berserker's Gift	3319	Elixir Chest	1	1	1000
4906	Berserker's Gift	451	Serazaran Powder	30	30	1000
4907	Hunter's Gift	7436	Fortune Gate Pass	99	99	1250
4907	Hunter's Gift	14531	Runes of Ancient Lands	100	100	1250
4907	Hunter's Gift	14541	Dust of Chaotic Frontier	100	100	1250
4907	Hunter's Gift	3318	Prestige Mount Chest	1	1	1250
4907	Hunter's Gift	3321	Prestige Wing Chest	1	1	1250
4907	Hunter's Gift	3606	Prestige Cloak Chest	1	1	1250
4907	Hunter's Gift	3320	Elixir Chest 2	1	1	1250
4907	Hunter's Gift	14582	Extra-Large Mana Potion	9999	9999	1250
4908	Sorcerer's Gift	154	Lunatic Rune Garb	1	1	25
4908	Sorcerer's Gift	157	Lunatic Rune Bracelets	1	1	25
4908	Sorcerer's Gift	158	Lunatic Rune Kilt	1	1	25
4908	Sorcerer's Gift	159	Lunatic Rune Boots	1	1	25
4908	Sorcerer's Gift	160	Mindon Garb	1	1	25
4908	Sorcerer's Gift	163	Mindon Armlets	1	1	25
4908	Sorcerer's Gift	164	Mindon Kilt	1	1	25
4908	Sorcerer's Gift	165	Mindon Boots	1	1	25
4908	Sorcerer's Gift	2111	Soulguider Garb	1	1	25
4908	Sorcerer's Gift	2113	Soulguider Armlets	1	1	25
4908	Sorcerer's Gift	2114	Soulguider Kilt	1	1	25
4908	Sorcerer's Gift	2115	Soulguider Boots	1	1	25
4908	Sorcerer's Gift	2492	Far Challenge Headband	1	1	25
4908	Sorcerer's Gift	2491	Far Challenge Garb	1	1	25
4908	Sorcerer's Gift	2494	Far Challenge Bracelets	1	1	25
4908	Sorcerer's Gift	2495	Far Challenge Kilt	1	1	25
4908	Sorcerer's Gift	2496	Far Challenge Boots	1	1	25
4908	Sorcerer's Gift	2498	Hiddensense Headband	1	1	25
4908	Sorcerer's Gift	2497	Hiddensense Garb	1	1	25
4908	Sorcerer's Gift	2500	Hiddensense Armlets	1	1	25
4908	Sorcerer's Gift	2501	Hiddensense Kilt	1	1	25
4908	Sorcerer's Gift	2502	Hiddensense Boots	1	1	25
4908	Sorcerer's Gift	2504	Silhouetten Headband	1	1	25
4908	Sorcerer's Gift	2503	Silhouetten Garb	1	1	25
4908	Sorcerer's Gift	2506	Silhouetten Armlets	1	1	25
4908	Sorcerer's Gift	2507	Silhouetten Kilt	1	1	25
4908	Sorcerer's Gift	2508	Silhouetten Boots	1	1	25
4908	Sorcerer's Gift	2510	Candlesweep Headband	1	1	25
4908	Sorcerer's Gift	2509	Candlesweep Garb	1	1	25
4908	Sorcerer's Gift	2512	Candlesweep Armlets	1	1	25
4908	Sorcerer's Gift	2513	Candlesweep Kilt	1	1	25
4908	Sorcerer's Gift	2514	Candlesweep Boots	1	1	25
4908	Sorcerer's Gift	3176	Whisperbless Cap	1	1	25
4908	Sorcerer's Gift	3175	Whisperbless Garb	1	1	25
4908	Sorcerer's Gift	3177	Whisperbless Armlets	1	1	25
4908	Sorcerer's Gift	3178	Whisperbless Kilt	1	1	25
4908	Sorcerer's Gift	3179	Whisperbless Boots	1	1	25
4908	Sorcerer's Gift	3191	Wisetail Cap	1	1	25
4908	Sorcerer's Gift	3190	Wisetail Garb	1	1	25
4908	Sorcerer's Gift	3192	Wisetail Armlets	1	1	25
4908	Sorcerer's Gift	3193	Wisetail Kilt	1	1	25
4908	Sorcerer's Gift	3194	Wisetail Boots	1	1	25
4908	Sorcerer's Gift	5181	Forsightpower Cap	1	1	25
4908	Sorcerer's Gift	5182	Forsightpower Garb	1	1	25
4908	Sorcerer's Gift	5183	Forsightpower Armlets	1	1	25
4908	Sorcerer's Gift	5184	Forsightpower Kilt	1	1	25
4908	Sorcerer's Gift	5185	Forsightpower Boots	1	1	25
4908	Sorcerer's Gift	2192	Voyager Garb	1	1	15
4908	Sorcerer's Gift	2195	Voyager Bracelets	1	1	15
